country,field,year,disclosed_investment,estimated_investment,complete,pillar,is_group
Germany,Community and Lifestyle,2016,2.0,2,True,investment,False
Germany,Community and Lifestyle,2017,5.0,5,True,investment,False
Germany,Community and Lifestyle,2018,4.0,170,True,investment,False
Germany,Community and Lifestyle,2019,15.0,17,True,investment,False
Germany,Community and Lifestyle,2020,7.0,7,True,investment,False
Germany,Community and Lifestyle,2021,157.0,165,True,investment,False
Germany,Community and Lifestyle,2022,24.0,167,True,investment,False
Germany,Community and Lifestyle,2023,11.0,14,True,investment,False
Germany,Community and Lifestyle,2024,5.0,11,True,investment,False
Germany,Community and Lifestyle,2025,15.0,117,False,investment,False
Germany,Computer Vision,2015,3.0,3,True,investment,False
Germany,Computer Vision,2016,6.0,7,True,investment,False
Germany,Computer Vision,2017,2.0,17,True,investment,False
Germany,Computer Vision,2018,16.0,18,True,investment,False
Germany,Computer Vision,2019,8.0,14,True,investment,False
Germany,Computer Vision,2020,9.0,171,True,investment,False
Germany,Computer Vision,2021,8.0,169,True,investment,False
Germany,Computer Vision,2022,21.0,158,True,investment,False
Germany,Computer Vision,2023,3.0,285,True,investment,False
Germany,Computer Vision,2024,4.0,169,True,investment,False
Germany,Computer Vision,2025,3.0,852,False,investment,False
Germany,Consumer goods,2015,11.0,186,True,investment,False
Germany,Consumer goods,2016,0.0,179,True,investment,False
Germany,Consumer goods,2017,0.0,1,True,investment,False
Germany,Consumer goods,2018,3.0,469,True,investment,False
Germany,Consumer goods,2019,1.0,3,True,investment,False
Germany,Consumer goods,2020,10.0,326,True,investment,False
Germany,Consumer goods,2021,298.0,406,True,investment,False
Germany,Consumer goods,2022,42.0,123,True,investment,False
Germany,Consumer goods,2023,108.0,383,True,investment,False
Germany,Consumer goods,2024,106.0,158,True,investment,False
Germany,Consumer goods,2025,342.0,1163,False,investment,False
Germany,Cyber Security,2017,0.0,0,True,investment,False
Germany,Cyber Security,2018,8.0,9,True,investment,False
Germany,Cyber Security,2019,4.0,5,True,investment,False
Germany,Cyber Security,2021,6.0,7,True,investment,False
Germany,Cyber Security,2022,1.0,4,True,investment,False
Germany,Cyber Security,2023,6.0,16,True,investment,False
Germany,Cyber Security,2024,2.0,4,True,investment,False
Germany,Cyber Security,2025,25.0,840,False,investment,False
Germany,Data and analytics,2015,244.0,1127,True,investment,False
Germany,Data and analytics,2016,50.0,710,True,investment,False
Germany,Data and analytics,2017,289.0,582,True,investment,False
Germany,Data and analytics,2018,138.0,787,True,investment,False
Germany,Data and analytics,2019,203.0,671,True,investment,False
Germany,Data and analytics,2020,221.0,2172,True,investment,False
Germany,Data and analytics,2021,765.0,1957,True,investment,False
Germany,Data and analytics,2022,796.0,2486,True,investment,False
Germany,Data and analytics,2023,490.0,2697,True,investment,False
Germany,Data and analytics,2024,804.0,3171,True,investment,False
Germany,Data and analytics,2025,1821.0,11789,False,investment,False
Germany,Education,2016,0.0,0,True,investment,False
Germany,Education,2017,15.0,15,True,investment,False
Germany,Education,2018,1.0,1,True,investment,False
Germany,Education,2019,4.0,6,True,investment,False
Germany,Education,2020,10.0,12,True,investment,False
Germany,Education,2021,22.0,132,True,investment,False
Germany,Education,2022,31.0,104,True,investment,False
Germany,Education,2023,30.0,40,True,investment,False
Germany,Education,2024,48.0,354,True,investment,False
Germany,Education,2025,6.0,184,False,investment,False
Germany,Energy and natural resources,2015,,4,True,investment,False
Germany,Energy and natural resources,2017,5.0,8,True,investment,False
Germany,Energy and natural resources,2018,6.0,161,True,investment,False
Germany,Energy and natural resources,2019,7.0,20,True,investment,False
Germany,Energy and natural resources,2020,6.0,164,True,investment,False
Germany,Energy and natural resources,2021,37.0,162,True,investment,False
Germany,Energy and natural resources,2022,39.0,57,True,investment,False
Germany,Energy and natural resources,2023,21.0,439,True,investment,False
Germany,Energy and natural resources,2024,16.0,21,True,investment,False
Germany,Energy and natural resources,2025,25.0,33,False,investment,False
Germany,Finance,2015,215.0,221,True,investment,False
Germany,Finance,2016,27.0,130,True,investment,False
Germany,Finance,2017,133.0,161,True,investment,False
Germany,Finance,2018,32.0,302,True,investment,False
Germany,Finance,2019,22.0,48,True,investment,False
Germany,Finance,2020,29.0,341,True,investment,False
Germany,Finance,2021,45.0,219,True,investment,False
Germany,Finance,2022,38.0,213,True,investment,False
Germany,Finance,2023,37.0,59,True,investment,False
Germany,Finance,2024,43.0,196,True,investment,False
Germany,Finance,2025,247.0,2092,False,investment,False
Germany,Gaming,2015,,0,True,investment,False
Germany,Gaming,2016,,1,True,investment,False
Germany,Gaming,2018,,2,True,investment,False
Germany,Gaming,2019,0.0,0,True,investment,False
Germany,Gaming,2020,0.0,0,True,investment,False
Germany,Gaming,2021,1.0,1,True,investment,False
Germany,Gaming,2022,0.0,0,True,investment,False
Germany,Gaming,2023,3.0,3,True,investment,False
Germany,Gaming,2024,1.0,1,True,investment,False
Germany,Gaming,2025,6.0,6,False,investment,False
Germany,General purpose,2015,28.0,233,True,investment,False
Germany,General purpose,2016,26.0,340,True,investment,False
Germany,General purpose,2017,150.0,415,True,investment,False
Germany,General purpose,2018,132.0,1072,True,investment,False
Germany,General purpose,2019,167.0,624,True,investment,False
Germany,General purpose,2020,174.0,1502,True,investment,False
Germany,General purpose,2021,668.0,1802,True,investment,False
Germany,General purpose,2022,578.0,2315,True,investment,False
Germany,General purpose,2023,489.0,2135,True,investment,False
Germany,General purpose,2024,810.0,2884,True,investment,False
Germany,General purpose,2025,2649.0,13358,False,investment,False
Germany,Hardware,2015,682.0,854,True,investment,False
Germany,Hardware,2016,5.0,187,True,investment,False
Germany,Hardware,2017,4.0,73,True,investment,False
Germany,Hardware,2018,19.0,649,True,investment,False
Germany,Hardware,2019,18.0,155,True,investment,False
Germany,Hardware,2020,29.0,522,True,investment,False
Germany,Hardware,2021,356.0,714,True,investment,False
Germany,Hardware,2022,183.0,676,True,investment,False
Germany,Hardware,2023,181.0,756,True,investment,False
Germany,Hardware,2024,399.0,828,True,investment,False
Germany,Hardware,2025,405.0,2885,False,investment,False
Germany,Healthcare and Life Sciences,2015,3.0,93,True,investment,False
Germany,Healthcare and Life Sciences,2016,1.0,6,True,investment,False
Germany,Healthcare and Life Sciences,2017,13.0,29,True,investment,False
Germany,Healthcare and Life Sciences,2018,5.0,9,True,investment,False
Germany,Healthcare and Life Sciences,2019,7.0,28,True,investment,False
Germany,Healthcare and Life Sciences,2020,21.0,30,True,investment,False
Germany,Healthcare and Life Sciences,2021,63.0,86,True,investment,False
Germany,Healthcare and Life Sciences,2022,88.0,239,True,investment,False
Germany,Healthcare and Life Sciences,2023,41.0,65,True,investment,False
Germany,Healthcare and Life Sciences,2024,54.0,273,True,investment,False
Germany,Healthcare and Life Sciences,2025,49.0,701,False,investment,False
Germany,Information Technology,2015,6.0,116,True,investment,False
Germany,Information Technology,2016,7.0,367,True,investment,False
Germany,Information Technology,2017,43.0,312,True,investment,False
Germany,Information Technology,2018,87.0,1205,True,investment,False
Germany,Information Technology,2019,84.0,424,True,investment,False
Germany,Information Technology,2020,121.0,957,True,investment,False
Germany,Information Technology,2021,335.0,931,True,investment,False
Germany,Information Technology,2022,422.0,1271,True,investment,False
Germany,Information Technology,2023,455.0,1324,True,investment,False
Germany,Information Technology,2024,232.0,1568,True,investment,False
Germany,Information Technology,2025,1615.0,8916,False,investment,False
Germany,Lending and Investments,2015,215.0,215,True,investment,False
Germany,Lending and Investments,2016,22.0,33,True,investment,False
Germany,Lending and Investments,2017,120.0,120,True,investment,False
Germany,Lending and Investments,2018,3.0,3,True,investment,False
Germany,Lending and Investments,2019,8.0,8,True,investment,False
Germany,Lending and Investments,2020,15.0,18,True,investment,False
Germany,Lending and Investments,2021,6.0,17,True,investment,False
Germany,Lending and Investments,2022,1.0,59,True,investment,False
Germany,Lending and Investments,2023,5.0,6,True,investment,False
Germany,Lending and Investments,2024,17.0,17,True,investment,False
Germany,Lending and Investments,2025,10.0,99,False,investment,False
Germany,Manufacturing,2015,8.0,92,True,investment,False
Germany,Manufacturing,2016,2.0,175,True,investment,False
Germany,Manufacturing,2017,1.0,218,True,investment,False
Germany,Manufacturing,2018,8.0,466,True,investment,False
Germany,Manufacturing,2019,7.0,25,True,investment,False
Germany,Manufacturing,2020,36.0,189,True,investment,False
Germany,Manufacturing,2021,76.0,307,True,investment,False
Germany,Manufacturing,2022,162.0,245,True,investment,False
Germany,Manufacturing,2023,82.0,371,True,investment,False
Germany,Manufacturing,2024,65.0,702,True,investment,False
Germany,Manufacturing,2025,1087.0,1216,False,investment,False
Germany,Media and Entertainment,2015,3.0,8,True,investment,False
Germany,Media and Entertainment,2016,,18,True,investment,False
Germany,Media and Entertainment,2017,16.0,38,True,investment,False
Germany,Media and Entertainment,2018,5.0,314,True,investment,False
Germany,Media and Entertainment,2019,1.0,10,True,investment,False
Germany,Media and Entertainment,2020,4.0,16,True,investment,False
Germany,Media and Entertainment,2021,18.0,184,True,investment,False
Germany,Media and Entertainment,2022,42.0,201,True,investment,False
Germany,Media and Entertainment,2023,16.0,294,True,investment,False
Germany,Media and Entertainment,2024,5.0,157,True,investment,False
Germany,Media and Entertainment,2025,34.0,125,False,investment,False
Germany,"Military, public safety and government",2015,8.0,8,True,investment,False
Germany,"Military, public safety and government",2017,0.0,0,True,investment,False
Germany,"Military, public safety and government",2018,1.0,154,True,investment,False
Germany,"Military, public safety and government",2019,,1,True,investment,False
Germany,"Military, public safety and government",2020,6.0,9,True,investment,False
Germany,"Military, public safety and government",2021,141.0,144,True,investment,False
Germany,"Military, public safety and government",2022,40.0,97,True,investment,False
Germany,"Military, public safety and government",2023,109.0,109,True,investment,False
Germany,"Military, public safety and government",2024,104.0,104,True,investment,False
Germany,"Military, public safety and government",2025,322.0,322,False,investment,False
Germany,"Mobile, platforms & Internet services",2015,10.0,119,True,investment,False
Germany,"Mobile, platforms & Internet services",2016,6.0,305,True,investment,False
Germany,"Mobile, platforms & Internet services",2017,56.0,284,True,investment,False
Germany,"Mobile, platforms & Internet services",2018,39.0,683,True,investment,False
Germany,"Mobile, platforms & Internet services",2019,32.0,186,True,investment,False
Germany,"Mobile, platforms & Internet services",2020,49.0,529,True,investment,False
Germany,"Mobile, platforms & Internet services",2021,95.0,452,True,investment,False
Germany,"Mobile, platforms & Internet services",2022,147.0,512,True,investment,False
Germany,"Mobile, platforms & Internet services",2023,46.0,872,True,investment,False
Germany,"Mobile, platforms & Internet services",2024,54.0,683,True,investment,False
Germany,"Mobile, platforms & Internet services",2025,54.0,3625,False,investment,False
Germany,NLP,2015,0.0,1,True,investment,False
Germany,NLP,2016,1.0,21,True,investment,False
Germany,NLP,2017,0.0,1,True,investment,False
Germany,NLP,2018,,158,True,investment,False
Germany,NLP,2019,3.0,8,True,investment,False
Germany,NLP,2020,5.0,167,True,investment,False
Germany,NLP,2021,18.0,74,True,investment,False
Germany,NLP,2022,7.0,64,True,investment,False
Germany,NLP,2023,59.0,59,True,investment,False
Germany,NLP,2024,0.0,2,True,investment,False
Germany,NLP,2025,5.0,7,False,investment,False
Germany,Navigation and mapping,2015,8.0,8,True,investment,False
